customer_id,gender,senior_citizen,partner,dependent,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movie,contract,paperless_bill,payment_method,monthly_charge,total_charge,churn
9728-FTTVZ,female,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,69.2,69.2,yes
9548-LERKT,male,0,yes,no,24,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.75,483.15,no
6576-FBXOJ,male,0,yes,no,17,no,no-phone-service,DSL,no,no,yes,yes,yes,yes,1-year,no,electronic-check,54.6,934.8,no
4310-KEDTB,female,0,no,yes,26,no,no-phone-service,DSL,no,no,yes,no,no,no,month-to-month,yes,mail-check,29.8,786.5,no
7254-IQWOZ,male,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,69.65,69.65,yes
2474-BRUCM,male,1,yes,no,40,yes,yes,fiber-optic,yes,no,no,no,yes,yes,month-to-month,no,electronic-check,101.85,4086.3,yes
4062-HBMOS,male,0,no,no,52,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic-check,103.05,5364.8,no
0742-NXBGR,female,0,no,no,1,yes,no,fiber-optic,no,yes,yes,no,no,no,month-to-month,yes,electronic-check,82.3,82.3,yes
2676-ISHSF,male,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.3,20.3,no
9236-NDUCW,female,0,no,no,21,no,no-phone-service,DSL,yes,no,no,yes,no,no,2-year,no,mail-check,35.1,770.4,no
4753-PADAS,female,0,yes,no,67,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,1-year,yes,bank-transfer,105.7,6816.95,no
6103-QCKFX,female,0,yes,yes,44,yes,no,DSL,yes,no,no,yes,no,no,month-to-month,no,bank-transfer,56.25,2419.55,no
7781-EWARA,male,0,yes,yes,70,no,no-phone-service,DSL,no,yes,yes,yes,yes,yes,1-year,no,electronic-check,60.35,4138.7,no
6110-OHIHY,male,0,no,no,3,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,no,electronic-check,79.25,267.6,yes
7018-FPXHH,male,0,yes,yes,56,yes,no,DSL,yes,yes,yes,no,no,no,2-year,yes,bank-transfer,59.8,3457.45,no
5889-LFOLL,female,0,no,no,13,yes,yes,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,electronic-check,84.6,1115.2,yes
5708-EVONK,female,0,yes,yes,58,yes,yes,fiber-optic,yes,yes,no,no,no,yes,month-to-month,yes,bank-transfer,93.4,5435.6,yes
8708-XPXHZ,female,0,yes,yes,42,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,electronic-check,94.2,4186.3,yes
0616-ATFGB,male,1,yes,no,1,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,no,electronic-check,25.05,25.05,yes
0572-ZJKLT,female,0,yes,yes,46,yes,yes,fiber-optic,yes,no,yes,yes,no,yes,2-year,no,mail-check,99.65,4630.2,no
5135-RDDQL,female,0,yes,yes,63,yes,no,DSL,yes,no,no,no,no,no,2-year,yes,bank-transfer,50.65,3221.25,no
1353-LJWEM,male,0,no,no,11,yes,no,DSL,no,yes,yes,yes,no,no,month-to-month,yes,electronic-check,60.9,688.5,no
1794-SWWKL,male,0,yes,yes,15,yes,yes,DSL,no,no,yes,yes,no,no,month-to-month,yes,bank-transfer,59.65,867.1,no
6166-YIPFO,male,0,yes,no,72,no,no-phone-service,DSL,yes,yes,yes,yes,yes,yes,2-year,yes,electronic-check,64.7,4746.05,no
7016-BPGEU,female,0,no,no,29,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,yes,credit-card,25.1,712.85,yes
6876-ADESB,male,0,no,yes,1,yes,no,DSL,no,no,yes,no,no,no,month-to-month,no,electronic-check,48.95,48.95,yes
9332-GYWLO,female,0,yes,yes,6,yes,no,DSL,no,no,no,no,yes,no,month-to-month,no,electronic-check,54.85,355.1,no
1963-SVUCV,male,0,no,no,1,yes,no,DSL,no,no,no,no,no,no,month-to-month,no,electronic-check,45.3,45.3,yes
4184-VODJZ,male,0,yes,yes,63,yes,yes,fiber-optic,no,yes,no,no,no,yes,1-year,yes,electronic-check,91.35,5764.7,no
0220-EBGCE,male,0,no,no,2,yes,no,fiber-optic,no,no,yes,no,no,yes,month-to-month,yes,electronic-check,85.85,167.3,yes
1092-WPIVQ,female,0,yes,yes,18,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,25.1,428.45,no
7233-IOQNP,female,0,yes,no,43,no,no-phone-service,DSL,yes,no,no,yes,no,no,month-to-month,no,bank-transfer,34.0,1505.35,no
2834-JKOOW,female,0,no,no,15,no,no-phone-service,DSL,yes,yes,yes,yes,no,no,1-year,no,mail-check,45.9,693.45,no
2754-VDLTR,male,0,no,yes,10,yes,yes,fiber-optic,no,no,no,no,yes,yes,month-to-month,no,electronic-check,95.2,930.4,yes
2400-FEQME,male,0,yes,yes,55,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,20.5,1177.95,no
3190-XFANI,male,0,no,yes,49,yes,yes,fiber-optic,no,no,no,yes,yes,yes,1-year,yes,bank-transfer,100.6,5069.65,yes
7551-DACSP,male,0,yes,yes,6,yes,no,DSL,no,yes,yes,no,no,no,month-to-month,yes,mail-check,55.3,324.25,yes
4957-SREEC,male,0,yes,yes,70,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,20.35,1458.1,no
7235-NXZCP,male,1,no,no,2,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mail-check,74.85,156.4,yes
0230-UBYPQ,male,1,yes,no,63,no,no-phone-service,DSL,yes,no,no,yes,no,no,1-year,no,bank-transfer,36.1,2298.9,no
4923-ADWXJ,female,0,no,no,25,yes,no,DSL,no,yes,no,yes,no,yes,month-to-month,yes,bank-transfer,65.8,1679.65,no
1763-KUAAW,female,1,no,no,18,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,bank-transfer,20.35,369.6,no
1104-TNLZA,male,1,yes,no,28,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,month-to-month,yes,electronic-check,105.8,2998.0,no
5195-KPUNQ,female,1,no,no,53,yes,no,fiber-optic,yes,yes,no,yes,no,yes,1-year,yes,mail-check,96.75,5206.55,no
0520-FDVVT,male,0,no,no,35,yes,no,fiber-optic,no,yes,yes,no,yes,yes,1-year,yes,bank-transfer,102.35,3626.1,yes
3439-GVUSX,male,0,no,no,1,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,no,mail-check,24.4,24.4,no
1444-VVSGW,male,0,yes,no,70,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,1-year,no,credit-card,115.65,7968.85,yes
5712-PTIWW,male,0,no,no,2,yes,no,fiber-optic,no,no,yes,yes,no,no,month-to-month,yes,electronic-check,79.85,152.45,yes
5949-HGVJL,female,0,yes,no,26,yes,no,DSL,no,yes,no,yes,yes,yes,month-to-month,yes,electronic-check,73.05,1959.5,no
5203-XEHAX,female,0,no,no,34,yes,no,DSL,yes,yes,no,no,no,yes,1-year,no,electronic-check,64.35,2053.05,no
1635-HDGFT,female,0,no,yes,19,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,20.5,398.55,no
3315-TOTBP,male,0,no,no,15,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mail-check,76.0,1130.85,yes
8050-XGRVL,female,0,yes,yes,62,yes,no,DSL,yes,no,yes,no,no,no,1-year,no,credit-card,54.75,3425.35,no
6661-HBGWL,female,1,no,no,42,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank-transfer,104.75,4323.45,yes
1518-VOWAV,female,0,no,no,9,yes,no,DSL,yes,yes,no,no,yes,yes,month-to-month,yes,electronic-check,74.65,703.55,yes
9828-QHFBK,male,0,no,no,24,yes,no,DSL,yes,no,no,no,no,no,month-to-month,yes,electronic-check,51.15,1275.7,no
3908-MKIMJ,male,1,yes,no,68,no,no-phone-service,DSL,yes,yes,yes,no,no,no,2-year,yes,electronic-check,41.95,2965.75,no
5012-YSPJJ,male,0,yes,yes,31,yes,no,DSL,no,no,yes,yes,no,no,month-to-month,no,mail-check,54.35,1647.0,no
5909-ECHUI,female,0,no,no,1,yes,no,DSL,no,no,no,no,no,yes,month-to-month,yes,electronic-check,56.25,56.25,yes
1309-BXVOQ,male,0,yes,no,21,yes,yes,fiber-optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,106.1,2249.95,yes
6728-VOIFY,female,0,yes,no,63,yes,no,fiber-optic,no,yes,no,no,yes,yes,1-year,yes,electronic-check,96.0,6109.75,no
9317-WZPGV,female,1,no,no,2,yes,no,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,bank-transfer,79.75,159.4,yes
4891-NLUBA,female,0,yes,yes,61,no,no-phone-service,DSL,no,yes,yes,yes,yes,yes,2-year,yes,bank-transfer,61.45,3751.15,no
2856-HYAPG,female,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,no,electronic-check,68.65,68.65,yes
8969-PRHFK,male,0,no,no,18,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,19.65,411.25,no
0661-KQHNK,female,0,yes,yes,6,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,credit-card,19.0,105.5,no
8709-KRDVL,female,0,no,no,33,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,100.0,3320.6,no
4488-PSYCG,male,0,no,no,16,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer,20.25,327.45,yes
1427-VERSM,female,0,yes,no,56,yes,no,fiber-optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,98.7,5669.5,no
9801-NOSHQ,male,0,no,yes,23,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,19.8,465.45,no
6339-YPSAH,male,0,no,no,9,yes,no,fiber-optic,no,no,yes,no,no,no,month-to-month,yes,electronic-check,73.8,704.3,no
3621-CEOVK,female,1,yes,no,14,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,100.2,1369.8,yes
6906-ANDWJ,male,0,yes,yes,15,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,bank-transfer,74.9,1107.25,yes
2159-TURXX,male,0,no,no,5,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card,20.05,95.55,no
1548-FEHVL,male,0,yes,no,61,yes,yes,fiber-optic,yes,yes,no,no,yes,yes,month-to-month,yes,electronic-check,106.2,6375.2,no
3795-CAWEX,male,0,yes,yes,70,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,2-year,yes,credit-card,116.55,8152.3,no
6215-NQCPY,male,0,no,no,15,yes,yes,fiber-optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic-check,99.7,1566.75,no
5647-URDKA,male,0,yes,yes,8,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.7,130.25,no
2229-DPMBI,female,0,yes,yes,8,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,19.5,162.15,no
9626-WEQRM,female,0,no,no,4,no,no-phone-service,DSL,yes,no,no,no,no,no,month-to-month,yes,mail-check,29.15,110.05,no
2188-SXWVT,female,0,no,no,34,yes,no,DSL,yes,yes,no,no,no,no,1-year,no,mail-check,55.0,1885.15,no
6258-PVZWJ,male,0,yes,no,68,yes,yes,DSL,yes,yes,yes,yes,yes,yes,2-year,yes,credit-card,90.8,6302.85,no
1094-BKOSX,female,0,yes,yes,45,no,no-phone-service,DSL,no,yes,yes,yes,no,yes,1-year,no,bank-transfer,51.0,2264.5,no
6969-MVBAI,female,1,no,no,9,yes,yes,fiber-optic,no,no,yes,no,yes,no,month-to-month,yes,electronic-check,90.1,816.8,no
2978-XXSOG,female,0,no,no,22,yes,yes,DSL,yes,no,no,yes,no,no,month-to-month,yes,mail-check,59.05,1253.5,no
2342-CKIAO,female,0,no,no,2,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.3,41.2,no
6953-PBDIN,male,0,yes,no,70,yes,yes,DSL,no,yes,yes,yes,yes,no,2-year,no,bank-transfer,72.95,5265.55,no
3898-BSJYF,female,0,no,yes,10,yes,yes,DSL,yes,no,yes,yes,no,yes,1-year,no,credit-card,73.55,693.3,no
3938-YFPXD,male,0,no,no,72,yes,yes,DSL,yes,no,yes,yes,yes,yes,2-year,no,credit-card,84.3,5997.1,no
7696-AMHOD,female,0,yes,yes,49,yes,no,DSL,no,yes,yes,no,yes,yes,1-year,no,credit-card,78.0,3824.2,no
2453-SAFNS,female,1,no,no,54,yes,yes,DSL,no,yes,no,yes,yes,no,1-year,no,mail-check,72.1,3886.05,no
9558-IHEZX,female,0,no,no,71,yes,yes,fiber-optic,yes,yes,yes,no,yes,yes,2-year,yes,credit-card,106.75,7283.25,no
9617-UDPEU,female,0,no,no,22,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,yes,mail-check,19.25,412.55,no
6340-DACFT,female,0,yes,yes,50,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,20.55,1070.25,no
4955-VCWBI,female,0,yes,yes,43,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.0,817.95,no
6813-GZQCG,female,0,yes,yes,45,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,credit-card,24.65,1171.3,no
7426-GSWPO,male,1,no,no,64,yes,yes,fiber-optic,yes,yes,no,no,yes,yes,month-to-month,yes,bank-transfer,103.5,6548.65,no
3389-KTRXV,female,0,yes,yes,23,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,23.85,625.65,no
3118-UHVVQ,female,0,yes,no,68,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,25.8,1911.5,no
1031-IIDEO,female,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,70.85,70.85,yes
5832-XKAES,male,0,no,no,2,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,credit-card,69.8,134.7,yes
3205-MXZRA,male,0,no,no,26,yes,no,DSL,no,no,no,yes,yes,no,1-year,no,credit-card,59.45,1507.0,no
4701-AHWMW,male,0,yes,no,55,no,no-phone-service,DSL,no,no,yes,yes,yes,yes,month-to-month,yes,bank-transfer,54.55,2978.3,yes
8317-BVKSO,male,0,no,no,14,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,20.05,299.3,no
5702-KVQRD,male,0,yes,no,71,yes,no,DSL,yes,no,yes,yes,yes,yes,2-year,yes,electronic-check,82.55,5832.65,no
0083-PIVIK,male,0,no,no,64,yes,yes,DSL,yes,yes,yes,yes,yes,no,1-year,no,electronic-check,81.25,5567.55,no
9210-IAHGH,female,0,no,no,7,yes,no,DSL,no,no,no,yes,yes,yes,month-to-month,yes,credit-card,70.75,450.8,yes
6169-PGNCD,female,0,no,no,57,yes,no,DSL,yes,yes,yes,yes,yes,no,2-year,yes,credit-card,74.3,4166.35,no
0023-XUOPT,female,0,yes,no,13,yes,yes,fiber-optic,no,yes,yes,no,yes,no,month-to-month,no,electronic-check,94.1,1215.6,yes
4592-IWTJI,female,0,yes,yes,3,no,no-phone-service,DSL,yes,no,no,no,no,no,month-to-month,no,credit-card,29.7,91.7,yes
4909-JOUPP,male,1,yes,no,72,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,2-year,no,credit-card,109.7,7898.45,no
4657-FWVFY,female,0,yes,yes,40,yes,yes,fiber-optic,no,yes,yes,no,yes,no,month-to-month,yes,credit-card,96.35,3915.4,no
2257-BOVXD,male,0,yes,no,14,yes,yes,DSL,no,no,no,yes,yes,no,month-to-month,yes,credit-card,66.6,979.5,no
7729-JTEEC,male,0,yes,yes,2,yes,no,DSL,no,no,no,no,no,no,month-to-month,yes,electronic-check,44.5,90.05,no
7632-MNYOY,male,1,no,no,66,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,1-year,no,credit-card,110.9,7432.05,yes
6518-LGAOV,female,0,yes,no,38,yes,yes,fiber-optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,105.0,4026.4,yes
7242-QZLXF,male,0,no,yes,1,no,no-phone-service,DSL,no,no,no,no,no,no,month-to-month,yes,electronic-check,25.3,25.3,yes
4576-CSAJH,male,0,no,no,22,yes,no,DSL,no,yes,no,yes,no,no,1-year,yes,credit-card,55.15,1193.05,yes
1000-AJSLD,male,0,no,no,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,mail-check,20.1,20.1,yes
9696-RMYBA,male,0,no,no,5,yes,no,fiber-optic,no,no,no,no,yes,no,month-to-month,yes,mail-check,80.1,398.55,no
8690-UPCZI,male,0,yes,yes,29,yes,yes,DSL,yes,no,no,yes,yes,no,1-year,no,bank-transfer,69.05,1958.45,no
1062-LHZOD,male,0,yes,yes,1,yes,no,fiber-optic,no,no,no,no,no,no,month-to-month,yes,mail-check,69.9,69.9,yes
9770-LXDBK,female,0,no,no,3,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.4,63.15,no
4086-WITJG,male,0,yes,yes,71,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,19.7,1301.1,no
8344-WFMFH,male,0,no,yes,9,yes,no,DSL,no,yes,no,no,no,no,month-to-month,yes,electronic-check,50.1,484.05,no
9600-NAXZN,male,0,no,no,43,yes,yes,fiber-optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic-check,101.4,4528.0,yes
8822-KNBHV,female,0,no,no,48,yes,yes,DSL,yes,yes,yes,no,yes,yes,1-year,yes,credit-card,83.45,3887.85,no
8404-FYDIB,male,0,no,no,26,yes,yes,fiber-optic,yes,yes,no,no,no,no,month-to-month,yes,credit-card,86.65,2208.75,no
2791-SFVEW,female,0,no,no,9,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer,20.15,238.15,no
6457-USBER,male,0,no,no,1,yes,no,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,electronic-check,80.8,80.8,yes
6762-NSODU,female,0,yes,yes,46,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,credit-card,19.4,958.15,no
4662-EKDPQ,male,0,no,no,2,yes,yes,DSL,no,no,no,no,no,yes,month-to-month,no,bank-transfer,62.05,118.3,yes
9248-OJYKK,male,1,no,no,1,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,76.45,76.45,yes
9888-ZCUMM,male,0,yes,yes,64,no,no-phone-service,DSL,yes,no,yes,yes,yes,yes,2-year,yes,bank-transfer,60.05,3845.45,no
3398-FSHON,female,1,no,no,12,yes,yes,fiber-optic,no,yes,no,no,yes,no,month-to-month,yes,electronic-check,91.3,1094.5,yes
3319-DWOEP,male,1,yes,no,6,yes,no,fiber-optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic-check,95.75,573.75,yes
1074-WVEVG,female,0,yes,no,59,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.35,1267.0,no
9979-RGMZT,female,0,no,no,7,yes,no,fiber-optic,no,yes,no,no,yes,yes,1-year,yes,mail-check,94.05,633.45,no
6437-UDQJM,female,1,yes,no,72,yes,yes,DSL,yes,yes,yes,no,yes,yes,2-year,yes,credit-card,84.1,6129.65,no
1226-IENZN,male,1,no,no,16,yes,no,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,electronic-check,78.75,1218.25,no
2108-GLPQB,male,0,yes,no,25,yes,yes,DSL,no,no,yes,no,no,no,month-to-month,no,credit-card,55.55,1405.3,no
9259-PACGQ,female,0,yes,no,34,yes,yes,DSL,yes,yes,no,yes,no,no,month-to-month,no,electronic-check,62.65,2274.9,yes
4415-IJZTP,female,0,no,no,1,yes,yes,fiber-optic,no,no,no,no,no,no,month-to-month,yes,electronic-check,74.5,74.5,yes
1465-VINDH,female,0,yes,yes,10,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit-card,102.1,1068.85,yes
5474-LAMUQ,male,0,yes,no,24,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,20.1,533.9,no
3468-DRVQJ,female,0,yes,yes,10,yes,yes,DSL,yes,yes,no,no,yes,no,1-year,no,electronic-check,70.3,676.15,no
1122-YJBCS,male,0,yes,no,69,yes,no,DSL,yes,yes,no,no,no,no,1-year,yes,credit-card,53.65,3804.4,no
4990-ALDGW,male,0,no,no,57,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,no,mail-check,20.75,1118.8,no
4816-OKWNX,male,0,yes,yes,50,yes,no,fiber-optic,no,yes,yes,yes,yes,yes,1-year,yes,bank-transfer,103.4,5236.4,no
3315-IKYZQ,male,0,yes,yes,28,no,no-phone-service,DSL,yes,no,yes,yes,yes,no,1-year,no,mail-check,50.8,1386.8,no
2810-FTLEM,female,0,no,no,16,yes,no,DSL,yes,no,no,no,no,no,month-to-month,yes,electronic-check,50.15,762.25,yes
4747-LCAQL,male,0,no,no,25,yes,no,DSL,yes,yes,no,yes,yes,yes,month-to-month,yes,mail-check,79.0,1902.0,no
3411-WLRSQ,female,1,yes,no,3,yes,no,fiber-optic,no,yes,no,no,no,no,month-to-month,yes,bank-transfer,74.6,239.05,no
0898-XCGTF,male,0,yes,no,61,yes,yes,fiber-optic,no,no,no,no,yes,yes,1-year,yes,bank-transfer,96.5,5673.7,no
8006-PYCSW,female,0,no,no,2,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.1,39.8,no
8249-THVEC,male,0,yes,yes,51,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,1-year,no,mail-check,19.4,997.75,no
8722-PRFDV,female,0,yes,yes,71,yes,no,DSL,yes,no,yes,no,yes,yes,2-year,no,credit-card,77.55,5574.35,no
2164-SOQXL,female,0,yes,yes,20,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.05,406.05,no
4020-KIUDI,male,0,yes,yes,6,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card,19.85,138.85,no
5850-BDWCY,female,0,no,no,6,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mail-check,20.2,123.65,no
2038-YSEZE,female,0,no,no,29,yes,yes,DSL,yes,yes,no,yes,no,no,month-to-month,no,mail-check,67.45,1801.1,no
0827-ITJPH,male,0,no,no,36,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,2-year,yes,credit-card,18.55,689.0,no
